                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 0.5854,                 1.9608,                 1.0558,                0.77574,                0.74444,                0.78028,                0.68868,                0.86575,                 1.2295,                   1.57,             0.00020774,             0.00020774,             0.00020774
